key,value,date
N1414,3000.0,1995-03-01
N1414,2250.0,1995-04-01
N1414,1650.0,1995-05-01
N1414,3800.0,1995-06-01
N1414,6850.0,1995-07-01
N1414,2100.0,1995-08-01
N1415,3900.0,1990-01-01
N1415,4900.0,1990-02-01
N1415,5400.0,1990-03-01
N1415,4250.0,1990-04-01
N1415,10550.0,1990-05-01
N1415,4700.0,1990-06-01
N1415,5700.0,1990-07-01
N1415,3600.0,1990-08-01
N1415,5450.0,1990-09-01
N1415,2750.0,1990-10-01
N1415,5450.0,1990-11-01
N1415,900.0,1990-12-01
N1415,8750.0,1991-01-01
N1415,7450.0,1991-02-01
N1415,4500.0,1991-03-01
N1415,11900.0,1991-04-01
N1415,2050.0,1991-05-01
N1415,3850.0,1991-06-01
N1415,2650.0,1991-07-01
N1415,4200.0,1991-08-01
N1415,2000.0,1991-09-01
N1415,6050.0,1991-10-01
N1415,4250.0,1991-11-01
N1415,8100.0,1991-12-01
N1415,6700.0,1992-01-01
N1415,8450.0,1992-02-01
N1415,6300.0,1992-03-01
N1415,3450.0,1992-04-01
N1415,1300.0,1992-05-01
N1415,5800.0,1992-06-01
N1415,9050.0,1992-07-01
N1415,2750.0,1992-08-01
N1415,7200.0,1992-09-01
N1415,4150.0,1992-10-01
N1415,6100.0,1992-11-01
N1415,7450.0,1992-12-01
N1415,3600.0,1993-01-01
N1415,4200.0,1993-02-01
N1415,1300.0,1993-03-01
N1415,9350.0,1993-04-01
N1415,3650.0,1993-05-01
N1415,2500.0,1993-06-01
N1415,3150.0,1993-07-01
N1415,3500.0,1993-08-01
N1415,2650.0,1993-09-01
N1415,6350.0,1993-10-01
N1415,1900.0,1993-11-01
N1415,8900.0,1993-12-01
N1415,6950.0,1994-01-01
N1415,6500.0,1994-02-01
N1415,6450.0,1994-03-01
N1415,4800.0,1994-04-01
N1415,6800.0,1994-05-01
N1415,2800.0,1994-06-01
N1415,6800.0,1994-07-01
N1415,4900.0,1994-08-01
N1415,3350.0,1994-09-01
N1415,2600.0,1994-10-01
N1415,3500.0,1994-11-01
N1415,1700.0,1994-12-01
N1415,1100.0,1995-01-01
N1415,3200.0,1995-02-01
N1415,5150.0,1995-03-01
N1415,4450.0,1995-04-01
N1415,7000.0,1995-05-01
N1415,2450.0,1995-06-01
N1415,9950.0,1995-07-01
N1415,2500.0,1995-08-01
N1416,680.0,1990-01-01
N1416,2020.0,1990-02-01
N1416,1780.0,1990-03-01
N1416,1720.0,1990-04-01
N1416,6380.0,1990-05-01
N1416,1320.0,1990-06-01
N1416,2540.0,1990-07-01
N1416,1780.0,1990-08-01
N1416,1040.0,1990-09-01
N1416,1720.0,1990-10-01
N1416,1480.0,1990-11-01
N1416,2200.0,1990-12-01
N1416,1600.0,1991-01-01
N1416,2240.0,1991-02-01
N1416,1300.0,1991-03-01
N1416,3320.0,1991-04-01
N1416,880.0,1991-05-01
N1416,2580.0,1991-06-01
N1416,460.0,1991-07-01
N1416,880.0,1991-08-01
N1416,760.0,1991-09-01
N1416,2220.0,1991-10-01
N1416,2340.0,1991-11-01
N1416,1900.0,1991-12-01
N1416,2100.0,1992-01-01
N1416,3100.0,1992-02-01
N1416,1980.0,1992-03-01
N1416,1740.0,1992-04-01
N1416,1880.0,1992-05-01
N1416,3600.0,1992-06-01
N1416,1540.0,1992-07-01
N1416,1560.0,1992-08-01
N1416,2320.0,1992-09-01
N1416,1240.0,1992-10-01
N1416,2540.0,1992-11-01
N1416,2760.0,1992-12-01
N1416,960.0,1993-01-01
N1416,2920.0,1993-02-01
N1416,1220.0,1993-03-01
N1416,1840.0,1993-04-01
N1416,1560.0,1993-05-01
N1416,340.0,1993-06-01
N1416,720.0,1993-07-01
N1416,760.0,1993-08-01
N1416,1560.0,1993-09-01
N1416,1380.0,1993-10-01
N1416,940.0,1993-11-01
N1416,2260.0,1993-12-01
N1416,2300.0,1994-01-01
N1416,2860.0,1994-02-01
N1416,3300.0,1994-03-01
N1416,2000.0,1994-04-01
N1416,2920.0,1994-05-01
N1416,1300.0,1994-06-01
N1416,2720.0,1994-07-01
N1416,2740.0,1994-08-01
N1416,840.0,1994-09-01
N1416,1280.0,1994-10-01
N1416,2140.0,1994-11-01
N1416,580.0,1994-12-01
N1416,980.0,1995-01-01
N1416,1880.0,1995-02-01
N1416,2460.0,1995-03-01
N1416,1680.0,1995-04-01
N1416,1340.0,1995-05-01
N1416,840.0,1995-06-01
N1416,1860.0,1995-07-01
N1416,1360.0,1995-08-01
N1417,880.0,1990-01-01
N1417,620.0,1990-02-01
N1417,2240.0,1990-03-01
N1417,1320.0,1990-04-01
N1417,5880.0,1990-05-01
N1417,1080.0,1990-06-01
N1417,820.0,1990-07-01
N1417,1100.0,1990-08-01
N1417,1840.0,1990-09-01
N1417,580.0,1990-10-01
N1417,1040.0,1990-11-01
N1417,1320.0,1990-12-01
N1417,1180.0,1991-01-01
N1417,1100.0,1991-02-01
N1417,1120.0,1991-03-01
N1417,2520.0,1991-04-01
N1417,1240.0,1991-05-01
N1417,640.0,1991-06-01
N1417,280.0,1991-07-01
N1417,440.0,1991-08-01
N1417,880.0,1991-09-01
N1417,560.0,1991-10-01
N1417,980.0,1991-11-01
N1417,740.0,1991-12-01
N1417,1400.0,1992-01-01
N1417,1240.0,1992-02-01
N1417,640.0,1992-03-01
N1417,1680.0,1992-04-01
N1417,640.0,1992-05-01
N1417,3040.0,1992-06-01
N1417,1440.0,1992-07-01
N1417,3100.0,1992-08-01
N1417,1100.0,1992-09-01
N1417,480.0,1992-10-01
N1417,1460.0,1992-11-01
N1417,920.0,1992-12-01
N1417,1260.0,1993-01-01
N1417,1000.0,1993-02-01
N1417,680.0,1993-03-01
N1417,700.0,1993-04-01
N1417,960.0,1993-05-01
N1417,420.0,1993-06-01
N1417,920.0,1993-07-01
N1417,1600.0,1993-08-01
N1417,1420.0,1993-09-01
N1417,1380.0,1993-10-01
N1417,1880.0,1993-11-01
N1417,1840.0,1993-12-01
N1417,2040.0,1994-01-01
N1417,2040.0,1994-02-01
N1417,2640.0,1994-03-01
N1417,920.0,1994-04-01
N1417,2040.0,1994-05-01
N1417,820.0,1994-06-01
N1417,260.0,1994-07-01
N1417,1880.0,1994-08-01
N1417,1180.0,1994-09-01
N1417,620.0,1994-10-01
N1417,1460.0,1994-11-01
N1417,460.0,1994-12-01
N1417,560.0,1995-01-01
N1417,1120.0,1995-02-01
N1417,1440.0,1995-03-01
N1417,1320.0,1995-04-01
N1417,800.0,1995-05-01
N1417,640.0,1995-06-01
N1417,1220.0,1995-07-01
N1417,1180.0,1995-08-01
N1418,2160.0,1990-01-01
N1418,360.0,1990-02-01
N1418,1080.0,1990-03-01
N1418,1920.0,1990-04-01
N1418,120.0,1990-05-01
N1418,1080.0,1990-06-01
N1418,2040.0,1990-07-01
N1418,2040.0,1990-08-01
N1418,1800.0,1990-09-01
N1418,1920.0,1990-10-01
N1418,1560.0,1990-11-01
N1418,2520.0,1990-12-01
N1418,2520.0,1991-01-01
N1418,2040.0,1991-02-01
N1418,1920.0,1991-03-01
N1418,1920.0,1991-04-01
N1418,1560.0,1991-05-01
N1418,480.0,1991-06-01
N1418,3000.0,1991-07-01
N1418,2040.0,1991-08-01
N1418,1560.0,1991-09-01
N1418,3120.0,1991-10-01
N1418,2160.0,1991-11-01
N1418,2160.0,1991-12-01
N1418,2400.0,1992-01-01
N1418,2760.0,1992-02-01
N1418,960.0,1992-03-01
N1418,1800.0,1992-04-01
N1418,2040.0,1992-05-01
N1418,1800.0,1992-06-01
N1418,1560.0,1992-07-01
N1418,1200.0,1992-08-01
N1418,1920.0,1992-09-01
N1418,2640.0,1992-10-01
N1418,1080.0,1992-11-01
N1418,1680.0,1992-12-01
N1418,1680.0,1993-01-01
N1418,1800.0,1993-02-01
N1418,2280.0,1993-03-01
N1418,2640.0,1993-04-01
N1418,1920.0,1993-05-01
N1418,2520.0,1993-06-01
N1418,1080.0,1993-07-01
N1418,2520.0,1993-08-01
N1418,2640.0,1993-09-01
N1418,2040.0,1993-10-01
N1418,1680.0,1993-11-01
N1418,2040.0,1993-12-01
N1418,3120.0,1994-01-01
N1418,2520.0,1994-02-01
N1418,840.0,1994-03-01
N1418,4320.0,1994-04-01
N1418,1260.0,1994-05-01
N1418,2280.0,1994-06-01
N1418,1560.0,1994-07-01
N1418,2040.0,1994-08-01
N1418,2400.0,1994-09-01
N1418,1200.0,1994-10-01
N1418,960.0,1994-11-01
N1418,720.0,1994-12-01
N1418,2520.0,1995-01-01
N1418,3240.0,1995-02-01
N1418,2040.0,1995-03-01
N1418,3240.0,1995-04-01
N1418,4600.0,1995-05-01
N1418,2520.0,1995-06-01
N1418,1800.0,1995-07-01
N1418,1560.0,1995-08-01
N1419,960.0,1990-01-01
N1419,1920.0,1990-02-01
N1419,2040.0,1990-03-01
N1419,840.0,1990-04-01
N1419,1920.0,1990-05-01
N1419,1080.0,1990-06-01
N1419,1920.0,1990-07-01
N1419,960.0,1990-08-01
N1419,1800.0,1990-09-01
N1419,1320.0,1990-10-01
N1419,1560.0,1990-11-01
N1419,1920.0,1990-12-01
N1419,5160.0,1991-01-01
N1419,1800.0,1991-02-01
N1419,1560.0,1991-03-01
N1419,960.0,1991-04-01
N1419,840.0,1991-05-01
N1419,1320.0,1991-06-01
N1419,1560.0,1991-07-01
N1419,1800.0,1991-08-01
N1419,2520.0,1991-09-01
N1419,2160.0,1991-10-01
N1419,1680.0,1991-11-01
N1419,3720.0,1991-12-01
N1419,2160.0,1992-01-01
N1419,2880.0,1992-02-01
N1419,3360.0,1992-03-01
N1419,2640.0,1992-04-01
N1419,2640.0,1992-05-01
N1419,2040.0,1992-06-01
N1419,3240.0,1992-07-01
N1419,2040.0,1992-08-01
N1419,720.0,1992-09-01
N1419,2520.0,1992-10-01
N1419,960.0,1992-11-01
N1419,2040.0,1992-12-01
N1419,2160.0,1993-01-01
N1419,2640.0,1993-02-01
N1419,2760.0,1993-03-01
N1419,2880.0,1993-04-01
N1419,2880.0,1993-05-01
N1419,1320.0,1993-06-01
N1419,3000.0,1993-07-01
N1419,2280.0,1993-08-01
N1419,1320.0,1993-09-01
N1419,3000.0,1993-10-01
N1419,1200.0,1993-11-01
N1419,3120.0,1993-12-01
N1419,1680.0,1994-01-01
N1419,1560.0,1994-02-01
N1419,2160.0,1994-03-01
N1419,1920.0,1994-04-01
N1419,3480.0,1994-05-01
N1419,2040.0,1994-06-01
N1419,3120.0,1994-07-01
N1419,3720.0,1994-08-01
N1419,1800.0,1994-09-01
N1419,3360.0,1994-10-01
N1419,2400.0,1994-11-01
N1419,3000.0,1994-12-01
N1419,3120.0,1995-01-01
N1419,1800.0,1995-02-01
N1419,2280.0,1995-03-01
N1419,4080.0,1995-04-01
N1419,1680.0,1995-05-01
N1419,2400.0,1995-06-01
N1419,2880.0,1995-07-01
N1419,1440.0,1995-08-01
N1420,3450.0,1990-01-01
N1420,3100.0,1990-02-01
N1420,5350.0,1990-03-01
N1420,3200.0,1990-04-01
N1420,4000.0,1990-05-01
N1420,5000.0,1990-06-01
N1420,4300.0,1990-07-01
N1420,5050.0,1990-08-01
N1420,4450.0,1990-09-01
N1420,6950.0,1990-10-01
N1420,3850.0,1990-11-01
N1420,2300.0,1990-12-01
N1420,3600.0,1991-01-01
N1420,3450.0,1991-02-01
N1420,3800.0,1991-03-01
N1420,4400.0,1991-04-01
N1420,5100.0,1991-05-01
N1420,3850.0,1991-06-01
N1420,4650.0,1991-07-01
N1420,4050.0,1991-08-01
N1420,4500.0,1991-09-01
N1420,6350.0,1991-10-01
N1420,6300.0,1991-11-01
N1420,4500.0,1991-12-01
N1420,7200.0,1992-01-01
N1420,3050.0,1992-02-01
N1420,3000.0,1992-03-01
N1420,4000.0,1992-04-01
N1420,2550.0,1992-05-01
N1420,3100.0,1992-06-01
N1420,4450.0,1992-07-01
N1420,7450.0,1992-08-01
N1420,4950.0,1992-09-01
N1420,4800.0,1992-10-01
N1420,3250.0,1992-11-01
N1420,4450.0,1992-12-01
N1420,4000.0,1993-01-01
N1420,5050.0,1993-02-01
N1420,3450.0,1993-03-01
N1420,2550.0,1993-04-01
N1420,3550.0,1993-05-01
N1420,2650.0,1993-06-01
N1420,5750.0,1993-07-01
N1420,3100.0,1993-08-01
N1420,5850.0,1993-09-01
N1420,2800.0,1993-10-01
N1420,3200.0,1993-11-01
N1420,3000.0,1993-12-01
N1420,3900.0,1994-01-01
N1420,1700.0,1994-02-01
N1420,3400.0,1994-03-01
N1420,2800.0,1994-04-01
N1420,2400.0,1994-05-01
N1420,1850.0,1994-06-01
N1420,1850.0,1994-07-01
N1420,2900.0,1994-08-01
N1420,1300.0,1994-09-01
N1420,4000.0,1994-10-01
N1420,3300.0,1994-11-01
N1420,2950.0,1994-12-01
N1420,1950.0,1995-01-01
N1420,3750.0,1995-02-01
N1420,3000.0,1995-03-01
N1420,2200.0,1995-04-01
N1420,2900.0,1995-05-01
N1420,3900.0,1995-06-01
N1420,3350.0,1995-07-01
N1420,1500.0,1995-08-01
N1420,3050.0,1995-09-01
N1421,6450.0,1990-01-01
N1421,6400.0,1990-02-01
N1421,6950.0,1990-03-01
N1421,6050.0,1990-04-01
N1421,6950.0,1990-05-01
N1421,5650.0,1990-06-01
N1421,11200.0,1990-07-01
N1421,7700.0,1990-08-01
N1421,3950.0,1990-09-01
N1421,9700.0,1990-10-01
N1421,5150.0,1990-11-01
N1421,3550.0,1990-12-01
N1421,6850.0,1991-01-01
N1421,5200.0,1991-02-01
N1421,5550.0,1991-03-01
N1421,7000.0,1991-04-01
N1421,4300.0,1991-05-01
N1421,5900.0,1991-06-01
N1421,5000.0,1991-07-01
N1421,5800.0,1991-08-01
N1421,5850.0,1991-09-01
N1421,5300.0,1991-10-01
N1421,4900.0,1991-11-01
N1421,6000.0,1991-12-01
N1421,6100.0,1992-01-01
N1421,4250.0,1992-02-01
N1421,4800.0,1992-03-01
N1421,3400.0,1992-04-01
N1421,4700.0,1992-05-01
N1421,4100.0,1992-06-01
N1421,5650.0,1992-07-01
N1421,7650.0,1992-08-01
N1421,4900.0,1992-09-01
N1421,4500.0,1992-10-01
N1421,4600.0,1992-11-01
N1421,4700.0,1992-12-01
N1421,4400.0,1993-01-01
N1421,4750.0,1993-02-01
N1421,5550.0,1993-03-01
N1421,3800.0,1993-04-01
N1421,6000.0,1993-05-01
N1421,4550.0,1993-06-01
N1421,5900.0,1993-07-01
N1421,4550.0,1993-08-01
N1421,4700.0,1993-09-01
N1421,3950.0,1993-10-01
N1421,3100.0,1993-11-01
N1421,2900.0,1993-12-01
N1421,3200.0,1994-01-01
N1421,3150.0,1994-02-01
N1421,3100.0,1994-03-01
N1421,4250.0,1994-04-01
N1421,2750.0,1994-05-01
N1421,3950.0,1994-06-01
N1421,4300.0,1994-07-01
N1421,4350.0,1994-08-01
N1421,2450.0,1994-09-01
N1421,3450.0,1994-10-01
N1421,4450.0,1994-11-01
N1421,3650.0,1994-12-01
N1421,2350.0,1995-01-01
N1421,1900.0,1995-02-01
N1421,3000.0,1995-03-01
N1421,3200.0,1995-04-01
N1421,4450.0,1995-05-01
N1421,5350.0,1995-06-01
N1421,4050.0,1995-07-01
N1421,3000.0,1995-08-01
N1421,4150.0,1995-09-01
N1422,8900.0,1990-01-01
N1422,7300.0,1990-02-01
N1422,11500.0,1990-03-01
N1422,10100.0,1990-04-01
N1422,7900.0,1990-05-01
N1422,8900.0,1990-06-01
N1422,13200.0,1990-07-01
N1422,8900.0,1990-08-01
N1422,4900.0,1990-09-01
N1422,8700.0,1990-10-01
N1422,6000.0,1990-11-01
N1422,9800.0,1990-12-01
N1422,8100.0,1991-01-01
N1422,4600.0,1991-02-01
N1422,9800.0,1991-03-01
N1422,10400.0,1991-04-01
N1422,10600.0,1991-05-01
N1422,7400.0,1991-06-01
N1422,7500.0,1991-07-01
N1422,5500.0,1991-08-01
N1422,6600.0,1991-09-01
N1422,9500.0,1991-10-01
N1422,9900.0,1991-11-01
N1422,3700.0,1991-12-01
N1422,6400.0,1992-01-01
N1422,4300.0,1992-02-01
N1422,4700.0,1992-03-01
N1422,7400.0,1992-04-01
N1422,4100.0,1992-05-01
N1422,8400.0,1992-06-01
N1422,6400.0,1992-07-01
N1422,11200.0,1992-08-01
N1422,9400.0,1992-09-01
N1422,9400.0,1992-10-01
N1422,4900.0,1992-11-01
N1422,7500.0,1992-12-01
N1422,5100.0,1993-01-01
N1422,4500.0,1993-02-01
N1422,2400.0,1993-03-01
N1422,6600.0,1993-04-01
N1422,5100.0,1993-05-01
N1422,3000.0,1993-06-01
N1422,5800.0,1993-07-01
N1422,3800.0,1993-08-01
N1422,5300.0,1993-09-01
N1422,4600.0,1993-10-01
N1422,2800.0,1993-11-01
N1422,4700.0,1993-12-01
N1422,3100.0,1994-01-01
N1422,2700.0,1994-02-01
N1422,3400.0,1994-03-01
N1422,5800.0,1994-04-01
N1422,6000.0,1994-05-01
N1422,6700.0,1994-06-01
N1422,4200.0,1994-07-01
N1422,4400.0,1994-08-01
N1422,4800.0,1994-09-01
N1422,3600.0,1994-10-01
N1422,3200.0,1994-11-01
N1422,2100.0,1994-12-01
N1422,3000.0,1995-01-01
N1422,2400.0,1995-02-01
N1422,3400.0,1995-03-01
N1422,2600.0,1995-04-01
N1422,6000.0,1995-05-01
N1422,5100.0,1995-06-01
N1422,4100.0,1995-07-01
N1422,2900.0,1995-08-01
N1422,2900.0,1995-09-01
N1423,6900.0,1990-01-01
N1423,7300.0,1990-02-01
N1423,8100.0,1990-03-01
N1423,7000.0,1990-04-01
N1423,4800.0,1990-05-01
N1423,7900.0,1990-06-01
N1423,10100.0,1990-07-01
N1423,8200.0,1990-08-01
N1423,2000.0,1990-09-01
N1423,12200.0,1990-10-01
N1423,2500.0,1990-11-01
N1423,5000.0,1990-12-01
N1423,4700.0,1991-01-01
N1423,5800.0,1991-02-01
N1423,3900.0,1991-03-01
N1423,8400.0,1991-04-01
N1423,9200.0,1991-05-01
N1423,7000.0,1991-06-01
N1423,10100.0,1991-07-01
N1423,10800.0,1991-08-01
N1423,15400.0,1991-09-01
N1423,7400.0,1991-10-01
N1423,8400.0,1991-11-01
N1423,10000.0,1991-12-01
N1423,6500.0,1992-01-01
N1423,3900.0,1992-02-01
N1423,2800.0,1992-03-01
N1423,9900.0,1992-04-01
N1423,2900.0,1992-05-01
N1423,6300.0,1992-06-01
N1423,4500.0,1992-07-01
N1423,6400.0,1992-08-01
N1423,4400.0,1992-09-01
N1423,6000.0,1992-10-01
N1423,6900.0,1992-11-01
N1423,6500.0,1992-12-01
N1423,2600.0,1993-01-01
N1423,2000.0,1993-02-01
N1423,5900.0,1993-03-01
N1423,5000.0,1993-04-01
N1423,600.0,1993-05-01
N1423,3800.0,1993-06-01
N1423,5400.0,1993-07-01
N1423,1700.0,1993-08-01
N1423,3800.0,1993-09-01
N1423,1900.0,1993-10-01
N1423,1100.0,1993-11-01
N1423,1700.0,1993-12-01
N1423,2600.0,1994-01-01
N1423,1600.0,1994-02-01
N1423,2100.0,1994-03-01
N1423,4700.0,1994-04-01
N1423,5000.0,1994-05-01
N1423,5700.0,1994-06-01
N1423,2000.0,1994-07-01
N1423,2200.0,1994-08-01
N1423,3000.0,1994-09-01
N1423,2300.0,1994-10-01
N1423,1700.0,1994-11-01
N1423,1700.0,1994-12-01
N1423,1400.0,1995-01-01
N1423,1400.0,1995-02-01
N1423,3600.0,1995-03-01
N1423,1900.0,1995-04-01
N1423,3700.0,1995-05-01
N1423,2600.0,1995-06-01
N1423,4100.0,1995-07-01
N1423,4300.0,1995-08-01
N1423,5900.0,1995-09-01
N1424,5190.0,1990-01-01
N1424,4805.0,1990-02-01
N1424,4935.0,1990-03-01
N1424,3675.0,1990-04-01
N1424,3805.0,1990-05-01
N1424,5260.0,1990-06-01
N1424,6735.0,1990-07-01
N1424,5435.0,1990-08-01
N1424,3090.0,1990-09-01
N1424,4750.0,1990-10-01
N1424,3110.0,1990-11-01
N1424,3135.0,1990-12-01
N1424,4985.0,1991-01-01
N1424,3665.0,1991-02-01
N1424,3535.0,1991-03-01
N1424,4195.0,1991-04-01
N1424,3960.0,1991-05-01
N1424,3150.0,1991-06-01
N1424,3330.0,1991-07-01
N1424,4265.0,1991-08-01
N1424,4240.0,1991-09-01
N1424,4255.0,1991-10-01
N1424,3685.0,1991-11-01
N1424,3525.0,1991-12-01
N1424,4000.0,1992-01-01
N1424,3050.0,1992-02-01
N1424,3800.0,1992-03-01
N1424,3035.0,1992-04-01
N1424,3095.0,1992-05-01
N1424,2820.0,1992-06-01
N1424,2760.0,1992-07-01
N1424,4435.0,1992-08-01
N1424,3665.0,1992-09-01
N1424,4140.0,1992-10-01
N1424,2890.0,1992-11-01
N1424,3295.0,1992-12-01
N1424,2660.0,1993-01-01
N1424,2950.0,1993-02-01
N1424,2770.0,1993-03-01
N1424,3365.0,1993-04-01
N1424,3090.0,1993-05-01
N1424,3275.0,1993-06-01
N1424,3370.0,1993-07-01
N1424,2685.0,1993-08-01
N1424,2760.0,1993-09-01
N1424,3030.0,1993-10-01
N1424,2410.0,1993-11-01
N1424,2570.0,1993-12-01
N1424,2675.0,1994-01-01
N1424,3100.0,1994-02-01
N1424,3025.0,1994-03-01
N1424,2805.0,1994-04-01
N1424,3770.0,1994-05-01
N1424,2570.0,1994-06-01
N1424,1890.0,1994-07-01
N1424,2840.0,1994-08-01
N1424,2330.0,1994-09-01
N1424,3040.0,1994-10-01
N1424,2205.0,1994-11-01
N1424,3315.0,1994-12-01
N1424,4295.0,1995-01-01
N1424,2185.0,1995-02-01
N1424,3065.0,1995-03-01
N1424,2915.0,1995-04-01
N1424,3065.0,1995-05-01
N1424,3600.0,1995-06-01
N1424,3620.0,1995-07-01
N1424,2120.0,1995-08-01
N1424,2150.0,1995-09-01
N1425,10500.0,1990-01-01
N1425,4800.0,1990-02-01
N1425,6750.0,1990-03-01
N1425,4600.0,1990-04-01
N1425,5750.0,1990-05-01
N1425,2350.0,1990-06-01
N1425,10250.0,1990-07-01
N1425,7750.0,1990-08-01
N1425,2000.0,1990-09-01
N1425,7250.0,1990-10-01
N1425,4300.0,1990-11-01
N1425,5650.0,1990-12-01
N1425,5750.0,1991-01-01
N1425,6050.0,1991-02-01
N1425,900.0,1991-03-01
N1425,3750.0,1991-04-01
N1425,3350.0,1991-05-01
N1425,2300.0,1991-06-01
N1425,3250.0,1991-07-01
N1425,3000.0,1991-08-01
N1425,5500.0,1991-09-01
N1425,7650.0,1991-10-01
N1425,3400.0,1991-11-01
N1425,1500.0,1991-12-01
N1425,6850.0,1992-01-01
N1425,4000.0,1992-02-01
N1425,4750.0,1992-03-01
N1425,5250.0,1992-04-01
N1425,3250.0,1992-05-01
N1425,1550.0,1992-06-01
N1425,1000.0,1992-07-01
N1425,2750.0,1992-08-01
N1425,7750.0,1992-09-01
N1425,5000.0,1992-10-01
N1425,700.0,1992-11-01
N1425,2450.0,1992-12-01
N1425,1800.0,1993-01-01
N1425,3850.0,1993-02-01
N1425,4050.0,1993-03-01
N1425,2550.0,1993-04-01
N1425,3100.0,1993-05-01
N1425,1300.0,1993-06-01
N1425,4950.0,1993-07-01
N1425,1800.0,1993-08-01
N1425,2050.0,1993-09-01
N1425,1250.0,1993-10-01
N1425,2100.0,1993-11-01
N1425,2850.0,1993-12-01
N1425,1500.0,1994-01-01
N1425,3500.0,1994-02-01
N1425,2400.0,1994-03-01
N1425,2350.0,1994-04-01
N1425,2850.0,1994-05-01
N1425,850.0,1994-06-01
N1425,1900.0,1994-07-01
N1425,4300.0,1994-08-01
N1425,3600.0,1994-09-01
N1425,3100.0,1994-10-01
N1425,650.0,1994-11-01
N1425,1250.0,1994-12-01
N1425,1450.0,1995-01-01
N1425,1300.0,1995-02-01
N1425,1500.0,1995-03-01
N1425,900.0,1995-04-01
N1425,2500.0,1995-05-01
N1425,2350.0,1995-06-01
N1425,850.0,1995-07-01
N1425,1150.0,1995-08-01
N1425,2050.0,1995-09-01
N1426,4770.0,1990-01-01
N1426,4044.0,1990-02-01
N1426,2960.0,1990-03-01
N1426,3358.0,1990-04-01
N1426,4414.0,1990-05-01
N1426,4168.0,1990-06-01
N1426,5384.0,1990-07-01
N1426,3988.0,1990-08-01
N1426,2730.0,1990-09-01
N1426,4146.0,1990-10-01
N1426,3090.0,1990-11-01
N1426,3444.0,1990-12-01
N1426,4186.0,1991-01-01
N1426,3998.0,1991-02-01
N1426,3530.0,1991-03-01
N1426,4466.0,1991-04-01
N1426,4360.0,1991-05-01
N1426,3132.0,1991-06-01
N1426,3930.0,1991-07-01
N1426,4368.0,1991-08-01
N1426,4896.0,1991-09-01
N1426,3700.0,1991-10-01
N1426,3470.0,1991-11-01
N1426,4042.0,1991-12-01
N1426,3828.0,1992-01-01
N1426,3222.0,1992-02-01
N1426,4480.0,1992-03-01
N1426,2508.0,1992-04-01
N1426,2466.0,1992-05-01
N1426,3018.0,1992-06-01
N1426,3032.0,1992-07-01
N1426,3766.0,1992-08-01
N1426,2532.0,1992-09-01
N1426,3602.0,1992-10-01
N1426,2864.0,1992-11-01
N1426,3154.0,1992-12-01
N1426,2504.0,1993-01-01
N1426,2948.0,1993-02-01
N1426,3732.0,1993-03-01
N1426,3122.0,1993-04-01
N1426,2688.0,1993-05-01
N1426,2978.0,1993-06-01
N1426,4324.0,1993-07-01
N1426,2836.0,1993-08-01
N1426,3248.0,1993-09-01
N1426,2766.0,1993-10-01
N1426,2640.0,1993-11-01
N1426,2512.0,1993-12-01
N1426,2672.0,1994-01-01
N1426,3158.0,1994-02-01
N1426,4536.0,1994-03-01
N1426,3090.0,1994-04-01
N1426,3468.0,1994-05-01
N1426,2870.0,1994-06-01
N1426,2824.0,1994-07-01
N1426,3594.0,1994-08-01
N1426,3348.0,1994-09-01
N1426,3592.0,1994-10-01
N1426,2770.0,1994-11-01
N1426,3570.0,1994-12-01
N1426,4020.0,1995-01-01
N1426,3368.0,1995-02-01
N1426,3954.0,1995-03-01
N1426,3404.0,1995-04-01
N1426,3984.0,1995-05-01
N1426,3910.0,1995-06-01
N1426,3784.0,1995-07-01
N1426,3682.0,1995-08-01
N1426,3454.0,1995-09-01
N1427,4250.0,1990-01-01
N1427,4500.0,1990-02-01
N1427,3900.0,1990-03-01
N1427,3550.0,1990-04-01
N1427,6700.0,1990-05-01
N1427,6850.0,1990-06-01
N1427,5250.0,1990-07-01
N1427,3650.0,1990-08-01
N1427,2900.0,1990-09-01
N1427,4750.0,1990-10-01
N1427,4700.0,1990-11-01
N1427,3200.0,1990-12-01
N1427,5900.0,1991-01-01
N1427,3250.0,1991-02-01
N1427,5550.0,1991-03-01
N1427,4850.0,1991-04-01
N1427,2700.0,1991-05-01
N1427,4400.0,1991-06-01
N1427,5000.0,1991-07-01
N1427,2850.0,1991-08-01
N1427,5450.0,1991-09-01
N1427,8050.0,1991-10-01
N1427,4700.0,1991-11-01
N1427,10700.0,1991-12-01
N1427,5900.0,1992-01-01
N1427,2550.0,1992-02-01
N1427,4400.0,1992-03-01
N1427,4750.0,1992-04-01
N1427,7400.0,1992-05-01
N1427,8800.0,1992-06-01
N1427,5300.0,1992-07-01
N1427,5950.0,1992-08-01
N1427,2550.0,1992-09-01
N1427,3550.0,1992-10-01
N1427,2800.0,1992-11-01
N1427,6100.0,1992-12-01
N1427,3600.0,1993-01-01
N1427,2150.0,1993-02-01
N1427,3700.0,1993-03-01
N1427,2800.0,1993-04-01
N1427,3400.0,1993-05-01
N1427,4000.0,1993-06-01
N1427,4650.0,1993-07-01
N1427,1350.0,1993-08-01
N1427,2850.0,1993-09-01
N1427,1700.0,1993-10-01
N1427,2250.0,1993-11-01
N1427,1750.0,1993-12-01
N1427,3950.0,1994-01-01
